Customer_ID,Sign_up_date,Last_order_placed_date,No_of_orders_placed,Maximum_bill,Minimum_bill,No_of_Review_given,No_of_Comment_added,No_of_Images_added,No_of_issues_raised,Orders_returned,Category_of_customers,Gender,Premium,Gift_card_amount
ID0x1646,05/22/2010 07:39 PM,02/12/2017 05:00 AM,313,293.78,253.99,116.0,73,54.0,45,17,Passive,Female,No,32
ID0x23cc,08/27/2013 12:10 PM,07/13/2016 04:53 AM,86,227.9,239.0,29.0,17,11.0,11,0,Passive,Male,No,58
ID0x1ccb,08/03/2014 02:23 AM,06/13/2019 02:33 AM,246,1309.39,268.65,78.0,50,42.0,49,5,Active,Male,Yes,133
ID0x1ac9,04/17/2011 06:45 PM,07/29/2011 01:10 AM,35,440.6,161.56,15.0,8,,7,1,Inactive,Female,Yes,91
ID0x206b,12/04/2018 04:22 PM,03/18/2020 06:45 AM,42,676.08,229.66,13.0,8,6.0,2,2,Active,Female,Yes,68
ID0x2012,09/24/2016 06:41 AM,10/30/2017 10:54 PM,63,800.2,88.0,33.0,12,8.0,5,0,Passive,Male,Yes,91
ID0x1433,04/29/2011 09:59 PM,12/18/2014 02:12 PM,267,2422.84,249.0,148.0,58,21.0,14,6,Inactive,Female,No,133
ID0x1126,12/23/2012 09:35 PM,09/07/2013 03:42 PM,61,206.13,76.0,25.0,10,9.0,3,1,Inactive,Female,Yes,97
ID0x3320,12/08/2010 04:57 PM,10/30/2018 01:13 AM,237,1404.47,267.45,80.0,51,27.0,37,11,Passive,Female,Yes,127
ID0x281d,12/10/2014 03:37 PM,,21,,162.29,11.0,4,1.0,2,0,Passive,Female,Yes,64
ID0x3daf,12/11/2010 09:39 PM,06/26/2014 09:04 AM,134,1979.63,164.95,52.0,30,21.0,32,7,Inactive,Male,Yes,128
ID0xb24,06/07/2015 09:50 PM,08/25/2019 09:07 PM,96,509.09,197.0,55.0,22,16.0,14,2,Active,Female,No,92
ID0x232d,08/02/2017 10:59 AM,08/28/2020 05:16 PM,130,1830.32,303.36,57.0,31,13.0,22,2,Active,Male,No,85
ID0x327a,09/13/2017 05:38 PM,07/11/2018 03:16 PM,74,952.64,255.0,36.0,11,10.0,12,2,Passive,Male,No,62
ID0x368d,04/27/2017 02:15 PM,05/18/2017 10:48 PM,46,451.66,210.62,16.0,8,3.0,5,0,Passive,Male,No,79
ID0x1f84,07/17/2014 01:09 PM,06/12/2016 07:49 AM,59,639.39,179.0,25.0,11,6.0,3,0,Passive,Male,No,53
ID0x338f,03/05/2015 11:47 PM,08/03/2018 08:53 PM,130,1305.51,319.17,59.0,17,14.0,28,6,Passive,Female,No,140
ID0x3ef,10/15/2018 08:01 AM,01/09/2020 04:34 PM,53,314.62,131.0,21.0,10,8.0,3,3,Active,Female,No,64
ID0xf89,06/15/2016 06:13 PM,02/28/2020 09:15 PM,208,534.4,111.42,120.0,35,30.0,42,5,Active,Male,No,123
ID0x3127,10/17/2012 05:04 PM,03/31/2013 01:54 PM,58,296.74,280.0,18.0,13,5.0,13,0,Inactive,Female,Yes,80
ID0x29e6,03/19/2016 10:14 PM,12/17/2018 05:35 PM,179,2230.72,159.98,81.0,45,28.0,9,0,Passive,Female,No,135
ID0x12d6,09/17/2012 05:16 PM,12/13/2014 12:12 AM,30,369.88,199.51,10.0,7,3.0,7,1,Inactive,Female,No,28
ID0x381c,10/14/2017 11:31 AM,10/22/2019 12:31 AM,30,619.52,104.13,16.0,6,2.0,4,0,Active,Female,No,62
ID0x740,06/09/2012 05:45 AM,11/15/2016 03:42 PM,330,1644.82,264.35,149.0,58,25.0,51,12,Passive,Female,Yes,72
ID0x1b54,12/08/2019 06:31 PM,04/16/2020 06:09 PM,63,1151.65,179.0,34.0,9,4.0,8,0,Active,Male,No,71
ID0x2cfa,03/27/2017 11:03 PM,12/19/2019 05:00 AM,32,544.3,93.05,14.0,4,1.0,6,1,Active,Male,No,62
ID0x12df,10/16/2018 11:35 AM,01/04/2020 09:54 AM,64,163.18,98.0,30.0,14,10.0,4,1,Active,Male,No,110
ID0x3104,08/26/2017 11:18 PM,10/17/2018 07:40 PM,22,409.85,221.45,11.0,3,1.0,2,1,Passive,Male,No,17
ID0x3e69,12/10/2012 11:38 AM,05/06/2013 09:58 AM,50,125.69,102.04,21.0,8,3.0,8,0,Inactive,Female,No,44
ID0x154b,10/30/2019 03:05 AM,03/24/2020 03:30 PM,73,729.82,195.0,23.0,16,7.0,12,0,Active,Male,No,111
ID0x1ae7,05/06/2014 08:12 AM,10/09/2014 08:04 AM,47,758.86,218.43,15.0,11,5.0,3,2,Inactive,Male,No,23
ID0x7ed,11/13/2015 01:43 PM,03/07/2020 09:15 PM,323,1366.01,178.44,149.0,42,33.0,60,4,Active,Female,Yes,169
ID0x1c91,10/20/2014 06:50 AM,02/20/2016 07:34 PM,52,972.21,208.0,,8,8.0,3,3,Passive,Male,No,28
ID0x195c,02/08/2015 08:07 PM,02/28/2019 07:09 AM,94,1077.86,251.0,34.0,20,8.0,18,4,Active,Male,No,88
ID0x779,08/08/2018 10:43 PM,09/06/2019 09:07 PM,56,199.13,209.0,27.0,12,8.0,7,0,Active,Female,No,108
ID0xe04,05/13/2010 05:00 AM,09/04/2015 06:14 PM,254,1413.49,121.15,138.0,39,45.0,26,0,Passive,Female,No,108
ID0x10d4,02/10/2013 10:13 PM,10/13/2014 11:12 PM,51,974.43,284.0,18.0,10,6.0,2,3,Inactive,Male,No,49
ID0x2ade,,01/11/2019 09:15 AM,79,178.82,167.0,39.0,11,12.0,6,0,Active,Male,No,95
ID0xe6a,01/31/2016 05:08 PM,01/21/2021 07:17 PM,81,291.95,157.0,34.0,16,12.0,7,4,,Male,No,62
ID0x32cc,02/02/2015 03:45 AM,05/11/2017 07:34 AM,26,842.55,143.11,10.0,4,1.0,5,1,Passive,Male,No,34
ID0x212c,03/30/2016 02:40 AM,05/25/2020 04:21 PM,292,2623.92,271.5,143.0,57,34.0,61,1,Active,Male,No,71
ID0x11a8,08/29/2010 06:44 PM,05/08/2012 04:58 AM,29,409.03,78.8,9.0,3,1.0,3,0,Inactive,Female,No,41
ID0x3766,09/10/2011 09:20 PM,01/02/2013 06:03 PM,69,235.56,80.0,38.0,10,4.0,16,0,Inactive,Male,Yes,72
ID0x221c,11/26/2018 09:49 AM,01/06/2019 09:48 AM,21,74.13,214.77,9.0,4,2.0,1,11,Active,Male,No,27
ID0x1150,04/10/2019 03:29 PM,12/27/2020 05:11 AM,50,743.14,136.4,24.0,8,3.0,9,1,Active,Male,No,78
ID0x1024,06/07/2017 09:44 AM,11/10/2017 10:24 AM,55,1076.58,98.0,23.0,10,7.0,3,2,Passive,Male,No,65
ID0x2092,12/28/2016 01:16 PM,11/13/2019 09:07 AM,223,2208.48,214.53,93.0,30,,20,11,Active,Female,No,132
ID0x288d,05/26/2012 08:15 PM,05/29/2020 07:01 AM,300,2570.65,226.83,167.0,57,40.0,15,5,Active,Male,No,133
ID0x2f4a,02/02/2015 03:57 PM,02/21/2016 08:49 PM,41,,221.53,,7,3.0,9,1,Passive,Male,Yes,68
ID0x1862,10/23/2012 05:57 PM,08/15/2013 05:40 AM,62,87.16,141.0,29.0,8,4.0,6,3,Inactive,Female,No,45
ID0x2363,05/28/2016 02:49 AM,06/05/2020 05:34 PM,264,669.39,150.29,131.0,57,22.0,26,9,Active,Male,No,86
ID0x285a,02/21/2019 12:28 PM,05/10/2019 02:24 AM,29,708.81,155.04,9.0,4,4.0,6,0,Active,Male,No,31
ID0x1a03,05/02/2015 05:10 AM,02/14/2017 12:56 AM,31,722.65,208.56,11.0,4,5.0,1,0,Passive,Female,No,28
ID0x1bf2,09/29/2012 07:36 PM,12/11/2020 02:25 PM,321,911.55,193.55,122.0,50,55.0,22,10,Active,Male,No,81
ID0x1cbf,01/13/2011 08:42 AM,01/21/2020 12:31 PM,104,2386.92,131.79,41.0,20,10.0,12,0,Active,Female,No,138
ID0x276c,05/04/2015 11:08 AM,06/01/2017 08:13 PM,33,334.61,168.78,16.0,6,3.0,4,1,Passive,Male,Yes,66
ID0x341c,08/13/2018 12:10 PM,03/23/2019 06:03 AM,52,1164.52,135.0,24.0,9,7.0,7,1,,Female,Yes,63
ID0x3926,,11/14/2019 11:38 AM,91,179.21,263.0,43.0,22,15.0,18,1,Active,Male,No,73
ID0x2432,08/15/2014 04:38 AM,03/16/2017 06:47 AM,60,956.96,102.0,19.0,9,5.0,8,3,Passive,Female,Yes,93
ID0x232b,12/18/2018 02:07 PM,07/03/2020 04:19 AM,38,534.54,192.58,17.0,7,5.0,7,0,Active,Female,No,24
ID0x763,08/05/2010 08:04 AM,05/05/2013 03:37 AM,341,2006.86,294.77,153.0,73,41.0,70,10,Inactive,Male,No,86
ID0x384b,07/01/2013 10:09 AM,06/23/2020 03:19 AM,144,2299.22,338.7,47.0,36,8.0,9,4,,Male,No,124
ID0x38e0,04/21/2011 10:15 AM,12/25/2016 03:16 AM,216,2236.2,253.27,86.0,50,36.0,49,9,Passive,Female,No,130
ID0x2ff7,10/02/2013 07:20 AM,06/20/2014 04:31 PM,25,526.57,124.73,,5,1.0,4,0,Inactive,Male,No,30
ID0x25ad,,05/26/2020 06:59 PM,345,241.19,218.3,153.0,42,20.0,65,8,Active,Female,No,137
ID0xae1,10/11/2018 01:30 PM,01/05/2019 06:36 AM,26,209.3,162.49,14.0,4,4.0,3,0,Active,Female,No,60
ID0xbc6,12/09/2016 02:07 AM,09/24/2020 09:56 AM,267,223.58,163.28,124.0,40,32.0,51,5,Active,Male,Yes,182
ID0x1eed,10/01/2010 08:23 AM,04/21/2017 05:27 AM,103,741.6,241.95,42.0,12,,12,3,Passive,Female,No,147
ID0x11e3,08/26/2014 07:37 AM,02/17/2017 08:39 PM,57,1064.62,84.0,26.0,9,9.0,7,1,Passive,Male,No,70
ID0x3d3b,04/30/2017 12:30 AM,10/18/2019 05:08 PM,42,272.38,185.15,21.0,5,3.0,3,1,Active,Male,No,30
ID0x2802,12/27/2013 01:29 PM,08/02/2018 03:54 PM,611,113.55,322.72,106.0,72,,58,9,Passive,Male,No,126
ID0x1697,11/16/2019 12:10 PM,04/13/2020 12:22 PM,67,1011.11,247.0,26.0,15,8.0,13,3,Active,Male,No,97
ID0x3d8f,09/13/2012 06:08 AM,11/12/2013 10:16 PM,39,740.75,141.4,18.0,6,5.0,5,1,Inactive,Male,No,23
ID0xa27,05/16/2019 12:40 AM,03/10/2020 09:51 PM,70,181.26,153.0,39.0,16,9.0,11,3,Active,Male,No,111
ID0x3596,06/26/2010 02:40 PM,09/10/2012 11:51 AM,70,443.19,153.0,40.0,9,,10,1,Inactive,Male,No,30
ID0x1691,09/02/2011 04:26 PM,04/13/2013 07:50 AM,67,1104.23,150.0,26.0,8,7.0,12,0,Inactive,Female,No,21
ID0x3463,12/23/2019 01:57 PM,11/19/2020 06:06 PM,38,548.21,137.73,17.0,8,3.0,5,0,Active,Female,No,20
ID0x30ff,12/09/2014 08:04 AM,09/17/2020 02:50 AM,118,270.38,268.68,49.0,25,18.0,23,6,Active,Female,No,80
ID0x260f,12/10/2019 02:52 PM,04/02/2020 10:53 AM,77,371.99,109.0,42.0,13,7.0,4,4,Active,Male,No,65
ID0xe3b,07/18/2013 06:20 AM,08/28/2016 10:05 PM,343,2353.5,310.57,151.0,54,57.0,14,4,Passive,Male,No,78
ID0x3681,02/21/2016 03:29 AM,08/30/2017 02:30 AM,80,784.22,272.0,34.0,11,6.0,5,15,Passive,Male,Yes,54
ID0x3884,12/17/2019 02:38 AM,05/23/2020 04:31 PM,77,658.01,98.0,,15,5.0,17,3,Active,Male,No,70
ID0xde8,01/16/2011 06:30 AM,10/01/2020 02:17 AM,154,2148.8,337.84,60.0,32,18.0,21,13,Active,Male,No,82
ID0x354a,02/09/2013 08:53 AM,10/29/2020 02:18 AM,150,467.99,265.55,68.0,35,12.0,26,3,Active,Male,No,135
ID0x3dfe,03/31/2015 10:16 AM,08/04/2018 01:38 PM,127,1981.51,189.4,65.0,25,18.0,8,1,Passive,Male,No,98
ID0x2052,12/11/2010 10:22 PM,12/22/2017 04:47 PM,232,1284.66,294.11,117.0,48,40.0,42,12,Passive,Female,No,134
ID0x3713,11/30/2018 08:34 AM,11/25/2019 02:24 PM,73,1023.56,187.0,28.0,12,,3,0,Active,Female,No,66
ID0x2b27,10/25/2018 03:22 PM,08/31/2019 05:52 PM,27,303.96,182.63,14.0,5,3.0,5,0,Active,Male,No,23
ID0x35f9,04/27/2016 11:17 AM,11/26/2019 11:56 PM,326,1978.2,139.03,160.0,83,18.0,38,10,Active,Female,Yes,83
ID0x143c,10/08/2015 09:03 PM,01/11/2017 12:08 AM,53,91.67,123.0,27.0,13,8.0,7,0,Passive,Male,No,78
ID0x2ebd,05/25/2017 07:48 AM,11/09/2018 10:46 PM,55,726.56,208.0,29.0,12,,11,1,Passive,Male,No,70
ID0x1ed4,08/05/2010 04:41 AM,05/16/2013 04:34 AM,99,183.33,125.0,41.0,13,7.0,10,3,Inactive,Male,No,40
ID0x9ab,09/10/2018 12:36 AM,12/08/2018 09:40 AM,22,131.33,101.89,8.0,4,3.0,2,1,Passive,Male,No,18
ID0x2f86,11/07/2012 03:34 AM,09/20/2014 06:29 AM,71,1077.72,161.0,31.0,18,8.0,3,0,Inactive,Female,Yes,86
ID0x3903,05/11/2014 05:42 PM,04/16/2015 01:56 PM,68,1099.84,216.0,35.0,9,7.0,12,1,Passive,Male,No,61
ID0x79a,10/13/2012 09:05 PM,01/05/2016 05:50 PM,125,1937.47,178.27,,15,13.0,6,4,Passive,Female,Yes,92
ID0x18e7,10/04/2019 10:35 PM,05/23/2020 01:51 PM,44,791.94,224.82,21.0,5,,5,0,Active,Male,No,52
ID0x1112,02/08/2020 08:24 AM,08/04/2020 06:30 AM,71,499.46,128.0,27.0,16,6.0,8,3,Active,Male,No,60
ID0x1047,08/09/2013 05:31 AM,07/18/2019 10:39 PM,283,2354.83,162.78,129.0,35,31.0,62,3,Active,Female,No,133
ID0x2620,07/02/2016 12:35 PM,03/22/2020 08:37 PM,169,2357.06,246.93,87.0,39,9.0,14,1,Active,Male,No,70
ID0xbe1,10/28/2011 06:10 PM,11/13/2011 07:54 PM,39,555.54,125.23,18.0,9,2.0,7,1,Inactive,Male,No,43
ID0x1d51,10/28/2019 07:28 PM,05/26/2020 01:10 PM,73,700.18,263.0,37.0,12,4.0,5,4,Active,Male,No,79
ID0x1d28,08/02/2016 06:16 PM,05/04/2020 10:30 AM,93,252.84,254.0,39.0,19,9.0,12,0,Active,Male,No,79
ID0xe9f,12/21/2013 09:00 AM,09/10/2018 11:25 PM,344,859.42,96.66,174.0,89,51.0,22,12,Passive,Male,No,84
ID0x168e,05/31/2013 11:58 AM,12/21/2015 08:06 PM,79,574.62,205.0,27.0,15,12.0,8,2,Passive,Female,No,48
ID0x3284,05/23/2014 02:25 PM,10/25/2018 03:32 PM,310,1747.72,101.95,118.0,69,54.0,70,11,Passive,Male,Yes,76
ID0x33e4,12/17/2016 03:27 PM,10/29/2018 08:52 AM,42,367.16,128.82,15.0,9,3.0,1,0,Passive,Female,No,69
ID0x312f,01/05/2019 01:28 AM,01/13/2021 06:13 AM,30,743.69,91.07,9.0,5,3.0,3,1,Active,Female,No,47
ID0x3877,01/01/2013 09:36 PM,03/03/2017 12:19 PM,224,2119.99,244.74,79.0,54,26.0,27,12,Passive,Female,Yes,147
ID0x1fc9,10/24/2010 08:49 AM,01/14/2017 12:17 AM,134,1332.66,159.81,53.0,29,11.0,9,2,Passive,Male,Yes,97
ID0x1d6a,02/21/2014 06:31 PM,01/05/2015 09:12 AM,45,,192.0,25.0,8,3.0,2,2,Passive,Male,Yes,73
ID0x37d6,02/22/2017 09:08 AM,05/24/2017 04:08 AM,384,883.51,176.0,33.0,19,8.0,9,4,Passive,Female,No,24
ID0x1311,10/09/2016 09:11 AM,11/20/2020 09:59 PM,247,1728.44,163.87,139.0,35,15.0,49,13,Active,Male,No,89
ID0x3118,02/05/2019 10:54 PM,02/02/2021 09:45 AM,21,839.73,167.68,12.0,3,2.0,4,1,Active,Male,No,30
ID0x33f3,01/12/2011 11:05 AM,01/06/2019 07:11 PM,312,568.28,322.16,168.0,80,25.0,42,5,Active,Female,No,136
ID0x2e66,10/03/2013 01:22 AM,10/04/2016 03:16 AM,301,296.58,97.32,136.0,61,45.0,29,25,Passive,Male,No,148
ID0x2801,04/24/2019 11:33 PM,09/11/2020 04:14 AM,30,759.24,109.38,13.0,5,2.0,5,1,Active,Female,No,74
ID0x111f,10/31/2013 12:35 PM,12/27/2020 10:18 AM,137,2236.43,343.0,59.0,28,7.0,21,6,Active,Female,No,149
ID0x868,11/27/2017 11:06 PM,09/07/2019 04:15 PM,32,824.5,93.27,13.0,4,4.0,5,1,Active,Male,No,47
ID0x2ddf,06/28/2014 01:15 PM,10/03/2016 04:39 PM,57,497.71,280.0,28.0,11,3.0,7,2,Passive,Male,No,68
ID0x91b,08/25/2013 02:05 AM,11/19/2014 09:57 AM,49,676.97,144.05,26.0,11,6.0,60,2,Inactive,Female,No,31
ID0x1470,12/16/2012 11:53 PM,06/03/2016 10:59 AM,109,739.6,296.38,55.0,13,15.0,15,17,Passive,Male,Yes,142
ID0x3c5b,06/21/2010 01:18 PM,03/31/2018 05:13 PM,108,1444.31,96.34,55.0,13,17.0,4,5,Passive,Male,No,131
ID0x1c9f,10/13/2019 12:49 PM,02/14/2021 05:48 PM,63,167.49,115.0,34.0,11,4.0,6,2,Active,Male,Yes,103
ID0x25b8,01/29/2011 06:13 AM,03/30/2014 03:51 PM,261,226.58,225.28,115.0,62,38.0,103,8,Inactive,Male,Yes,149
ID0xb75,11/16/2015 03:12 AM,07/31/2020 03:12 PM,279,593.36,260.57,116.0,66,25.0,49,11,Active,Male,No,70
ID0x252a,04/30/2014 12:15 PM,12/23/2017 02:24 AM,172,999.29,102.65,66.0,24,16.0,7,8,Passive,Male,No,70
ID0x50b,06/16/2018 03:28 AM,01/14/2020 07:41 PM,46,520.52,109.5,16.0,8,3.0,7,2,Active,Male,Yes,75
ID0x301b,03/04/2019 06:44 PM,09/27/2020 10:01 PM,78,319.38,187.0,41.0,10,7.0,4,1,Active,Female,No,75
ID0x34cf,01/29/2012 08:40 AM,08/06/2018 05:04 PM,196,1682.18,131.18,99.0,40,33.0,15,5,Passive,Male,No,86
ID0x2406,03/10/2011 06:39 PM,06/01/2017 03:43 PM,636,1474.64,103.46,110.0,52,20.0,30,4,Passive,Male,No,71
ID0x1f4b,01/22/2017 08:07 AM,12/10/2020 02:01 AM,299,695.41,175.29,150.0,62,17.0,68,4,Active,Male,No,116
ID0x422,08/10/2015 12:44 PM,11/09/2017 03:04 AM,62,513.67,186.0,24.0,8,,9,1,Passive,Female,Yes,82
ID0x3b20,09/24/2011 04:44 AM,12/02/2017 07:36 PM,70,124.09,154.0,29.0,16,7.0,14,0,Passive,Male,No,68
ID0x1d1a,05/02/2012 10:36 AM,09/08/2019 10:05 PM,328,1392.84,340.05,189.0,43,45.0,20,15,Active,Male,No,90
ID0x873,09/12/2013 02:09 PM,11/08/2020 05:19 PM,304,2243.02,150.0,102.0,57,40.0,22,12,Active,Female,Yes,139
ID0x3838,10/18/2015 01:56 AM,01/22/2016 02:47 PM,71,620.42,247.0,30.0,12,12.0,11,3,Passive,Female,No,48
ID0x70e,08/22/2015 01:30 AM,05/09/2020 08:13 PM,173,1733.75,207.37,84.0,44,23.0,40,6,Active,Female,No,87
ID0x19f4,07/11/2012 11:05 PM,11/07/2013 01:00 AM,43,473.93,76.89,20.0,9,6.0,2,0,Inactive,Female,Yes,82
ID0x3254,11/29/2012 11:10 AM,11/11/2013 06:09 PM,56,1164.52,229.0,30.0,12,7.0,2,1,Inactive,Male,No,35
ID0x31a3,07/28/2013 11:03 PM,01/09/2018 11:40 PM,160,2202.13,261.76,68.0,40,28.0,26,6,Passive,Male,Yes,91
ID0x99f,11/07/2014 08:58 AM,01/15/2018 03:30 PM,124,910.44,191.29,63.0,16,15.0,14,5,Passive,Male,Yes,100
ID0x2e07,03/26/2016 02:42 PM,08/21/2018 03:19 PM,28,808.97,178.75,12.0,4,2.0,5,1,Passive,Male,No,11
ID0x3551,09/15/2018 10:12 PM,12/31/2020 02:39 PM,31,913.0,135.82,,7,2.0,6,0,Active,Male,No,36
ID0x1769,04/19/2019 09:47 PM,05/03/2020 12:23 AM,23,97.35,91.15,7.0,4,3.0,2,0,Active,Male,No,67
ID0x1377,10/11/2016 11:49 PM,01/07/2017 10:18 PM,48,350.1,92.25,20.0,6,2.0,10,0,Passive,Female,Yes,55
ID0xa0a,03/24/2011 12:26 AM,10/07/2019 05:38 PM,314,1764.52,331.46,176.0,41,21.0,36,10,Active,Female,No,121
ID0x3196,10/28/2011 12:53 PM,08/21/2015 02:47 AM,253,629.43,199.22,110.0,37,36.0,28,10,,Male,No,83
ID0x1c73,10/11/2012 05:05 PM,04/07/2016 03:29 AM,122,822.13,167.11,59.0,28,11.0,16,6,Passive,Male,No,148
ID0x259d,05/14/2018 05:00 PM,02/07/2021 02:17 AM,59,143.93,208.0,25.0,9,8.0,8,1,Active,Female,No,84
ID0x2451,02/09/2015 03:18 PM,06/05/2020 09:47 PM,108,1225.73,152.48,54.0,14,13.0,6,6,,Female,No,130
ID0x13ff,07/17/2012 01:50 PM,04/23/2019 01:55 PM,278,821.69,136.9,,38,29.0,15,2,Active,Male,No,86
ID0x35b5,03/29/2019 04:48 PM,09/22/2020 11:53 AM,37,675.72,101.8,13.0,8,3.0,7,0,Active,Male,No,64
ID0x1e16,05/14/2014 08:59 PM,09/16/2020 06:38 PM,111,898.35,282.95,45.0,15,15.0,6,1,Active,Female,No,97
ID0x2857,08/25/2013 08:34 AM,09/21/2018 06:38 AM,124,1984.34,311.58,43.0,19,10.0,21,1,Passive,Female,No,73
ID0x2e1b,05/31/2018 11:02 AM,08/05/2020 08:05 PM,69,341.93,193.0,28.0,13,3.0,65,2,Active,Female,No,89
ID0x327d,05/29/2011 07:46 PM,12/11/2019 02:09 AM,229,664.32,269.33,105.0,39,30.0,17,1,,Female,No,127
ID0x3990,02/17/2018 04:24 AM,04/13/2019 12:52 PM,76,115.02,163.0,41.0,11,3.0,9,0,Active,Male,No,100
ID0x3973,11/08/2018 05:03 AM,03/13/2019 10:49 AM,74,614.83,221.0,36.0,17,5.0,14,4,,Male,No,118
ID0x1506,12/06/2019 06:16 AM,10/06/2020 03:44 AM,26,744.86,129.04,11.0,5,1.0,1,0,Active,Male,No,48
ID0x3c0c,12/27/2016 12:58 PM,02/25/2021 05:51 AM,225,1210.59,165.35,106.0,46,33.0,27,11,Active,Male,No,125
ID0x1473,05/02/2010 03:29 PM,10/09/2013 02:24 AM,159,2056.48,127.94,66.0,37,22.0,19,4,Inactive,Female,No,95
ID0xee1,03/28/2015 09:35 PM,,179,2128.5,251.57,90.0,30,18.0,23,6,Passive,Male,No,108
ID0x218f,12/05/2018 09:23 PM,05/02/2020 09:02 PM,77,838.6,159.0,42.0,19,8.0,16,0,Active,Male,No,117
ID0x281e,01/31/2019 04:01 AM,,59,700.13,132.0,34.0,10,7.0,7,2,Active,Male,No,64
ID0x783,01/12/2019 06:40 AM,02/25/2020 10:06 AM,57,715.1,187.0,26.0,9,,10,3,,Male,No,119
ID0x24fc,10/23/2010 10:36 PM,08/12/2016 10:07 PM,263,1104.24,131.3,104.0,57,32.0,59,5,Passive,Male,No,143
ID0x2b45,09/18/2019 09:53 AM,10/22/2020 05:32 AM,68,764.71,248.0,26.0,16,3.0,4,0,Active,Male,No,119
ID0x3138,05/30/2019 02:48 AM,02/19/2021 10:07 AM,51,236.4,153.0,17.0,8,5.0,8,1,,Female,No,60
ID0x1821,07/21/2016 03:25 PM,07/15/2017 12:07 AM,43,870.5,142.6,19.0,7,7.0,5,0,Passive,Female,No,69
ID0x248f,05/06/2010 02:19 AM,04/19/2018 05:41 AM,126,1534.84,172.64,43.0,30,22.0,22,5,Passive,Male,No,137
ID0x3918,07/20/2013 05:47 PM,11/19/2016 01:06 PM,294,2233.74,314.52,119.0,64,23.0,52,11,Passive,Male,Yes,86
ID0x3904,02/27/2018 03:04 AM,11/21/2019 08:48 PM,47,576.83,221.94,23.0,11,5.0,2,0,Active,Female,No,47
ID0x3ae7,07/16/2013 02:58 PM,12/17/2018 03:50 AM,230,497.16,274.92,129.0,29,23.0,31,8,Passive,Male,No,97
ID0x8f3,09/13/2014 11:23 PM,08/01/2019 04:50 AM,192,464.69,217.37,94.0,43,27.0,33,7,Active,Male,No,134
ID0x2ed9,02/18/2013 12:00 AM,09/21/2020 06:40 AM,151,1367.22,165.21,86.0,18,12.0,21,6,Active,Male,No,119
ID0x9fb,03/02/2018 06:33 AM,04/22/2018 12:07 AM,35,826.38,154.82,12.0,7,5.0,3,0,Passive,Male,No,38
ID0x2aa7,01/06/2013 11:00 PM,02/25/2019 08:45 AM,70,,181.0,31.0,16,6.0,7,3,Active,Male,Yes,82
ID0x621,07/30/2018 07:01 PM,12/29/2020 02:50 AM,78,319.71,217.0,36.0,9,9.0,15,1,Active,Male,No,98
ID0x37cf,06/16/2015 02:28 PM,07/21/2019 03:17 PM,244,479.59,332.53,95.0,49,34.0,54,11,Active,Male,Yes,79
ID0xa23,11/11/2011 05:12 PM,10/28/2017 12:56 PM,156,273.98,109.17,79.0,27,25.0,30,4,Passive,Male,No,116
ID0x84b,06/22/2019 08:23 PM,10/21/2019 12:26 AM,61,405.74,284.0,32.0,11,8.0,2,3,Active,Male,No,109
ID0x204c,03/01/2018 01:58 AM,05/13/2020 08:52 PM,66,180.14,224.0,22.0,14,6.0,9,2,Active,Male,No,69
ID0x26ff,08/20/2010 05:10 AM,04/03/2017 10:12 PM,249,2599.79,140.25,140.0,46,19.0,22,14,Passive,Female,Yes,109
ID0x8df,01/01/2011 07:48 PM,05/22/2015 11:08 PM,299,1650.83,239.56,112.0,76,48.0,15,11,Passive,Male,No,133
ID0x663,09/04/2012 10:19 PM,01/10/2021 07:57 AM,314,1541.9,244.25,134.0,60,46.0,66,7,Active,Male,No,80
ID0x1976,03/05/2012 07:08 AM,09/02/2012 11:08 AM,75,421.79,261.0,36.0,14,5.0,4,0,Inactive,Male,No,22
ID0x3cbb,09/15/2019 06:29 AM,07/24/2020 10:59 AM,64,855.48,83.0,21.0,14,7.0,8,3,Active,Female,No,90
ID0x21da,09/30/2018 08:49 PM,03/12/2020 04:58 AM,65,210.41,177.0,33.0,14,6.0,6,2,Active,Male,No,84
ID0x3607,,06/20/2019 03:05 AM,55,1123.06,150.0,29.0,9,3.0,6,1,Active,Male,No,88
ID0x23fc,05/27/2016 04:35 AM,02/01/2017 08:27 PM,73,733.7,152.0,23.0,15,4.0,4,0,Passive,Female,Yes,76
ID0xdc5,05/09/2010 10:46 AM,11/01/2016 11:16 AM,207,297.98,319.75,96.0,44,16.0,20,5,Passive,Female,No,118
ID0x1b12,02/18/2019 11:15 AM,02/24/2021 07:20 AM,76,513.69,202.0,26.0,17,8.0,12,3,Active,Male,No,75
ID0x39bb,04/18/2015 05:46 PM,03/05/2020 11:04 AM,79,328.06,269.0,29.0,12,10.0,11,0,Active,Male,No,108
ID0x2342,06/23/2016 03:24 PM,06/23/2019 12:25 AM,112,2388.98,295.77,42.0,20,7.0,26,5,Active,Female,No,146
ID0xf23,07/09/2016 06:13 AM,04/12/2020 01:33 PM,201,1128.9,210.47,112.0,36,,31,6,Active,Female,No,78
ID0x1014,02/03/2013 10:09 PM,01/22/2018 04:14 PM,311,2472.28,211.45,137.0,51,50.0,64,4,,Female,No,106
ID0x16be,02/19/2020 11:32 PM,01/23/2021 03:08 AM,34,401.16,189.83,11.0,4,6.0,8,0,Active,Male,No,33
